mora,vivienda,edad,dias_lab,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
0,2,0.3076923076923077,0.3963029756537422,0.0,0.09962076964014956,0.0,0.0,0.5303030303030303,0.041666666666666664,4,3
0,2,0.4,0.14697926059513075,0.08333333333333333,0.025983806562392266,0.03901857278963729,0.023717097026027784,0.28787878787878785,0.5416666666666666,1,2
0,1,0.27692307692307694,0.07196798917944094,1.0,0.03259038100434124,0.00987301655211225,0.06719984091679065,0.34090909090909105,0.5833333333333333,1,2
0,1,0.09230769230769231,0.09253832281334537,1.0,0.07284369215732872,0.052705617910968436,0.0023308636156078306,0.4015151515151516,0.5833333333333333,0,3
0,1,0.16923076923076924,0.08577547339945898,1.0,0.03937234530380268,0.01522090051783972,0.021672435887993637,0.31818181818181834,0.5833333333333333,0,3
0,1,0.06153846153846154,0.07889990982867448,1.0,0.11300930838155998,0.0,0.0,0.34090909090909105,0.5833333333333333,0,2
0,2,0.3384615384615385,0.13215734896302975,1.0,0.08288509621338654,0.0011939768017021082,0.019385762052762597,0.553030303030303,0.5833333333333333,2,2
0,1,0.13846153846153847,0.08059062218214608,1.0,0.06614942278662352,0.00710355313410683,0.001323189323749061,0.5,0.5833333333333333,0,3
0,1,0.2153846153846154,0.05489179440937783,1.0,0.06503114508824721,0.008227513793426875,0.07890527184079896,0.4696969696969697,0.41666666666666663,0,2
0,2,0.23076923076923084,0.06695220919747522,1.0,0.06845325559055171,0.012341270690140314,0.05706948106467911,0.5984848484848486,0.5,0,2
0,1,0.24615384615384617,0.11491208295761948,0.08333333333333333,0.036025210618450085,0.015138625379905452,0.017949888789052716,0.23484848484848486,0.5833333333333333,1,3
0,2,0.27692307692307694,0.12697249774571687,1.0,0.019289537191687058,0.02135089194477035,0.016125145458027075,0.696969696969697,0.5833333333333333,0,2
0,2,0.06153846153846154,0.06176735798016231,1.0,0.03334683344323093,0.0,0.013925083592334547,0.31060606060606055,0.5833333333333333,0,2
0,2,0.2615384615384615,0.03257439134355275,1.0,0.052760884045213105,0.0,0.27561210210785253,0.4545454545454546,0.20833333333333331,0,2
0,1,0.18461538461538463,0.16467538322813344,1.0,0.0611287207585946,0.014480424276431302,7.792131273107572e-05,0.3484848484848486,0.5833333333333333,0,2
0,1,0.24615384615384617,0.18524571686203786,1.0,0.025983806562392266,0.019866566181298208,0.0,0.3257575757575759,0.5833333333333333,2,2
0,2,0.06153846153846154,0.08036519386834987,1.0,0.038466945371414804,0.0,0.0604489681686282,0.4545454545454546,0.25,0,2
0,1,0.13846153846153847,0.1183498647430117,0.08333333333333333,0.046066614674507886,0.08627074773290858,0.0074087112787049455,0.23484848484848486,0.5833333333333333,0,3
0,1,0.07692307692307693,0.11153065825067629,1.0,0.031110947473415387,0.0197460331042245,0.01767591215071661,0.26515151515151514,0.25,0,2
0,1,0.046153846153846156,0.05658250676284943,1.0,0.06614942278662352,0.01738613532285587,5.833051009736482e-05,0.5454545454545454,0.5833333333333333,1,2
0,1,0.046153846153846156,0.08921325518485121,1.0,0.07284369215732872,0.012946815705336531,0.0,0.3560606060606062,0.5833333333333333,0,3
0,2,0.06153846153846154,0.053144724977457175,1.0,0.06614942278662352,0.0171132286903279,0.035737011887050925,0.7121212121212122,0.5833333333333333,2,3
0,1,0.12307692307692308,0.06520513976555456,1.0,0.04271947998915529,0.02056878448356719,0.026673246033967212,0.38636363636363646,0.5833333333333333,0,3
0,1,0.13846153846153847,0.06520513976555456,1.0,0.13643925117902822,0.0015321276186119528,0.015837175389238317,0.5,0.5833333333333333,0,3
0,1,0.09230769230769231,0.02970018034265104,1.0,0.019407691046080006,0.0,0.036762803988864175,0.25,0.5833333333333333,0,2
0,1,0.06153846153846154,0.06002028854824168,1.0,0.036025210618450085,0.0,0.05581979407562345,0.16666666666666674,0.5833333333333333,0,2
0,2,0.2923076923076924,0.05117222723174031,1.0,0.025314379625321747,0.0,0.002902237475879745,0.6136363636363638,0.5833333333333333,0,2
0,2,0.18461538461538463,0.21782010820559064,0.6666666666666666,0.16321632866184904,0.001992950666181792,0.13966666175669107,0.21212121212121215,0.5416666666666666,0,2
0,1,0.2615384615384615,0.06864292155094681,1.0,0.11300930838155998,0.024064325993842534,0.0,0.5151515151515151,0.5833333333333333,0,3
0,1,0.015384615384615385,0.04294409377817854,0.9166666666666666,0.06614942278662352,0.0179076774222212,0.0113598668414618,0.553030303030303,0.5833333333333333,2,3
0,1,0.07692307692307693,0.02203561767357981,1.0,0.07953796152803393,0.0,0.0,0.39393939393939403,0.4583333333333333,0,2
0,1,0.32307692307692304,0.08059062218214608,1.0,0.10798860635353107,0.1170246183667727,0.05095273166492363,0.4242424242424243,0.5,1,2
0,0,0.13846153846153847,0.11153065825067629,0.0,0.05811629954177727,0.0,0.19445226767222967,0.25,0.5,0,2
0,1,0.36923076923076925,0.10465509467989179,1.0,0.11220599605707535,0.0,0.3622426313541222,0.5378787878787878,0.041666666666666664,4,3
0,1,0.07692307692307693,0.15605275022542833,0.9166666666666666,0.19668767551537508,0.004284313257651177,0.0,0.5378787878787878,0.5416666666666666,1,2
0,1,0.13846153846153847,0.011947700631199293,1.0,0.019102432362775847,0.007295171930355742,0.022919913388030462,0.4545454545454546,0.5833333333333333,1,2
0,1,0.015384615384615385,0.036970243462578906,1.0,0.046210876179446594,0.0,0.0,0.20454545454545459,0.5833333333333333,0,2
0,1,0.12307692307692308,0.07951983769161408,1.0,0.056536451970290835,0.0,0.11338316958564716,0.3257575757575759,0.5,0,2
0,1,0.09230769230769231,0.10493688007213706,1.0,0.02814672499606712,0.0,0.004188601982648147,0.26515151515151514,0.9583333333333333,0,0
0,1,0.2153846153846154,0.40306582506762856,0.08333333333333333,0.16452171118913655,0.003794611636666409,0.28781128017793756,0.5454545454545454,0.7916666666666666,1,2
0,1,0.18461538461538463,0.19386834986474302,0.0,0.14648065523508602,0.12292037247600447,0.0008882145855735097,0.21969696969696972,0.5833333333333333,0,0
0,1,0.13846153846153847,0.13215734896302975,0.0,0.10380000200828082,0.0046701836545628974,0.009999558102196233,0.3484848484848486,0.08333333333333333,0,3
0,1,0.23076923076923084,0.16292831379621278,1.0,0.0561080187305657,0.0,0.05807803915214542,0.5303030303030303,0.7916666666666666,1,3
0,2,0.41538461538461546,0.09096032461677186,1.0,0.1230507124376178,0.014735230378613733,0.028629380311979848,0.6060606060606062,0.5416666666666666,0,0
0,1,0.13846153846153847,0.1354824165915239,1.0,0.10296790432550217,0.048454626084180635,0.0,0.6212121212121213,0.5833333333333333,1,3
0,1,0.15384615384615385,0.02744589720468893,1.0,0.2716300211204199,0.0,0.34326474097423737,0.38636363636363646,0.20833333333333331,0,2
0,1,0.24615384615384617,0.0684174932371506,1.0,0.10129433698282586,0.01398677344882569,0.024124821399637644,0.4772727272727273,0.5833333333333333,4,3
0,1,0.12307692307692308,0.19724977457168621,0.9166666666666666,0.06949655747197613,0.009111313325116792,0.01732062631648721,0.5681818181818183,0.5833333333333333,0,3
0,1,0.5384615384615385,0.05139765554553652,1.0,0.11924502030037189,0.07343056060633486,0.04072412320110769,0.5833333333333335,0.5833333333333333,2,2
0,1,0.09230769230769231,0.06520513976555456,1.0,0.07212004163835549,0.013164022069483002,0.08039932831533828,0.5454545454545454,0.5833333333333333,0,3
0,2,0.18461538461538463,0.09428539224526603,1.0,0.09627363495479695,0.017341706748371367,0.05502717671493173,0.7272727272727273,0.7083333333333333,0,2
0,1,0.18461538461538463,0.07038999098286747,1.0,0.02933094124774487,0.003784656344976363,0.058201328639396664,0.4545454545454546,0.5833333333333333,0,2
0,2,0.09230769230769231,0.0994702434625789,1.0,0.06836723422913815,0.04392537974089914,0.0,0.4318181818181819,0.5833333333333333,1,2
0,1,0.06153846153846154,0.048072587917042386,0.8333333333333333,0.023562824044476727,0.023037038621595254,0.017903931417460855,0.16666666666666674,0.5,0,2
0,2,0.5538461538461539,0.21449504057709648,1.0,0.08589751743020388,0.0,0.0,0.7121212121212122,0.4583333333333333,0,2
0,1,0.07692307692307693,0.06351442741208296,1.0,0.06614942278662352,0.012341270690140314,0.02085477765175507,0.41666666666666674,0.25,0,3
0,1,0.32307692307692304,0.13892019837691613,1.0,0.02899622777920961,0.0014731363447130822,0.0093935689139625,0.48484848484848486,0.5833333333333333,0,3
0,1,0.4307692307692308,0.2556357078449053,0.0,0.129744981808323,0.09587349045690677,0.0726071970422307,0.5151515151515151,0.5833333333333333,0,2
0,1,0.32307692307692304,0.06520513976555456,1.0,0.05051395253093589,0.0,0.02273490550751963,0.36363636363636376,0.5833333333333333,0,2
0,1,0.18461538461538463,0.0757439134355275,1.0,0.02813166288998303,0.01858381450576502,0.011216397354505149,0.3333333333333335,0.5833333333333333,1,2
0,1,0.2153846153846154,0.07365870153291254,1.0,0.02825985814843204,0.0,0.018280870244074886,0.2727272727272727,0.29166666666666663,0,2
0,2,0.13846153846153847,0.14585211902614967,0.16666666666666666,0.22393335185414528,0.15428604103554783,0.0,0.6060606060606062,0.5833333333333333,0,3
0,1,0.06153846153846154,0.0994702434625789,1.0,0.06949655747197613,0.01170898625511546,0.008145060319050216,0.5,0.5833333333333333,2,2
0,1,0.06153846153846154,0.06520513976555456,0.75,0.06614942278662352,0.0033742679569602305,0.006019679182194465,0.31818181818181834,0.5416666666666666,0,3
0,1,0.09230769230769231,0.029192966636609557,0.9166666666666666,0.04590227036145708,0.0,0.24582656984194787,0.303030303030303,0.5,0,2
0,1,0.16923076923076924,0.07715284039675382,1.0,0.02933094124774487,0.0,0.0201092960567986,0.4545454545454546,0.25,0,2
0,2,0.3538461538461539,0.19724977457168621,1.0,0.2887338793625717,0.04786635884795062,0.07299930769344078,0.6818181818181819,0.4583333333333333,0,3
0,1,0.18461538461538463,0.25896077547339946,0.0,0.43098710349005737,0.0060136543818915715,0.0,0.49242424242424243,0.5833333333333333,0,3
0,1,0.07692307692307693,0.05827321911632102,1.0,0.04354555282950032,0.0,0.09519833846425783,0.2803030303030303,0.125,0,2
0,1,0.16923076923076924,0.053144724977457175,0.0,0.06614942278662352,0.01176624975111771,0.0,0.43939393939393945,0.5833333333333333,0,2
0,1,0.2153846153846154,0.2675834084761046,0.6666666666666666,0.046066614674507886,0.030886086780524492,0.005241202551223321,0.40909090909090917,0.5416666666666666,1,3
0,1,0.3384615384615385,0.19724977457168621,0.0,0.26363036922242716,0.08861007672979364,0.0,0.3484848484848486,0.5833333333333333,1,3
0,1,0.15384615384615385,0.08059062218214608,1.0,0.0628022881012709,0.07458553899265613,0.07708907186731283,0.5,0.5833333333333333,0,3
0,1,0.13846153846153847,0.15802524797114517,1.0,0.032932458169184275,0.013575397759154345,0.04457143277997908,0.31060606060606055,0.7916666666666666,1,2
0,1,0.046153846153846156,0.04384580703336341,1.0,0.03552481398298986,0.0,0.06387426534490123,0.16666666666666674,0.8333333333333333,0,2
0,1,0.41538461538461546,0.25896077547339946,0.25,0.09627363495479695,0.11508786161980002,0.0,0.6287878787878789,0.5833333333333333,1,3
0,1,0.3076923076923077,0.07889990982867448,0.5833333333333333,0.025983806562392266,0.039866911736877536,0.0,0.553030303030303,0.5416666666666666,0,3
0,2,0.13846153846153847,0.09349639314697925,1.0,0.07290728771635042,0.0,0.027787712295069895,0.590909090909091,0.5,1,3
0,2,0.1076923076923077,0.10290802524797113,1.0,0.06606239728480436,0.0,0.0,0.5833333333333335,0.5833333333333333,0,2
0,1,0.16923076923076924,0.06351442741208296,1.0,0.026268313010647238,0.017649168938831727,0.06140317282623106,0.31060606060606055,0.5833333333333333,0,2
0,2,0.09230769230769231,0.06695220919747522,1.0,0.018096953103295926,0.0,0.028742064251940667,0.40909090909090917,0.16666666666666666,0,2
0,1,0.046153846153846156,0.08408476104598736,1.0,0.041668479697954564,0.014210973199696572,0.0810403747293376,0.16666666666666674,0.7916666666666666,1,2
0,1,0.24615384615384617,0.17662308385933276,1.0,0.06614942278662352,0.0,0.14132731370325088,0.5984848484848486,0.5833333333333333,1,2
0,1,0.16923076923076924,0.09253832281334537,1.0,0.046066614674507886,0.0,0.15068449969803652,0.2727272727272727,0.5833333333333333,0,2
0,1,0.4307692307692308,0.1748760144274121,1.0,0.04740546854864894,0.0,0.8409960376496929,0.5075757575757576,0.5833333333333333,1,2
0,2,0.46153846153846156,0.06176735798016231,1.0,0.03544682574482115,0.0,0.0161096790348952,0.49242424242424243,0.5,0,2
0,1,0.1076923076923077,0.19724977457168621,1.0,0.06614942278662352,0.01412713483414155,0.0063759961112993275,0.4015151515151516,0.5833333333333333,0,3
0,1,0.12307692307692308,0.04981965734896304,1.0,0.06614942278662352,0.01267037124187739,0.08332410257921019,0.5378787878787878,0.5833333333333333,0,2
0,1,0.27692307692307694,0.08233769161406673,1.0,0.14648065523508602,0.007131279855590679,0.0,0.4772727272727273,0.5833333333333333,0,3
0,1,0.12307692307692308,0.06520513976555456,1.0,0.04440576644363593,0.025316306767788302,0.029572390225220582,0.31060606060606055,0.25,3,2
0,1,0.3538461538461539,0.2024346257889991,1.0,0.04747341538276159,0.0,0.14189868756352284,0.4772727272727273,0.4583333333333333,0,2
0,1,0.3384615384615385,0.4494477006311993,0.0,0.10631503901085476,0.00016043651897182409,0.0007808334192579063,0.49242424242424243,0.75,0,3
0,2,0.41538461538461546,0.11153065825067629,0.16666666666666666,0.2497819341752493,0.0,0.0,0.49242424242424243,0.5416666666666666,0,3
0,1,0.3076923076923077,0.23839044183949507,1.0,0.10598768923862728,0.03573398473302541,0.025623886049286334,0.4772727272727273,0.25,1,2
0,1,0.18461538461538463,0.03539224526600543,1.0,0.07953796152803393,0.040664898299702004,0.11148433472285643,0.5,0.5416666666666666,1,3
0,1,0.13846153846153847,0.033983318304779075,0.9166666666666666,0.08957936558409174,0.030171115831875695,0.026665586472035235,0.5,0.5833333333333333,1,3
0,1,0.046153846153846156,0.053144724977457175,1.0,0.06614942278662352,0.009050265172769563,0.01546612853334119,0.3560606060606062,0.29166666666666663,0,3
0,1,0.2153846153846154,0.09772317403065825,1.0,0.046066614674507886,0.008926029714488819,0.035087274816244164,0.5454545454545454,0.5833333333333333,0,3
0,1,0.06153846153846154,0.08577547339945898,1.0,0.09627363495479695,0.013612339296086831,0.01038297809659886,0.31818181818181834,0.5833333333333333,1,3
0,1,0.09230769230769231,0.08921325518485121,1.0,0.01823385091192685,0.016372752448919482,0.02058890247315471,0.26515151515151514,0.25,3,2
0,2,0.09230769230769231,0.05945671776375114,1.0,0.02470084983749661,0.015686824623961485,0.033467866664702674,0.4696969696969697,0.5833333333333333,1,3
0,2,0.23076923076923084,0.07681469792605952,1.0,0.023783065506772928,0.0,0.05312745805653346,0.4696969696969697,0.41666666666666663,0,2
0,1,0.015384615384615385,0.03775924256086566,1.0,0.024310239219715965,0.02139153586290988,0.07644169158479283,0.43939393939393945,0.5833333333333333,2,3
0,1,0.12307692307692308,0.036012173128945,0.5,0.1145084900071294,0.06911111586478576,0.19122346771936544,0.4545454545454546,0.5416666666666666,0,3
0,1,0.4307692307692308,0.08752254283137964,0.3333333333333333,0.2167704836274907,0.044559227403544746,0.0,0.31060606060606055,0.5833333333333333,0,3
0,1,0.06153846153846154,0.09096032461677186,1.0,0.0321485592258747,0.0,0.06511570357495323,0.36363636363636376,0.41666666666666663,0,2
0,1,0.3384615384615385,0.08233769161406673,0.9166666666666666,0.09125293292676805,0.011791837319015267,0.006453033628422867,0.5378787878787878,0.5833333333333333,0,3
0,1,0.3538461538461539,0.05139765554553652,1.0,0.07619082684268133,0.10643893456987383,0.06050273240141997,0.6742424242424243,0.5833333333333333,1,2
0,2,0.4461538461538461,0.19724977457168621,0.25,1.0,0.0,0.0,0.5227272727272727,0.5833333333333333,0,1
0,1,0.12307692307692308,0.039111812443642924,1.0,0.041993151762433775,0.0,0.05031139065238846,0.28787878787878785,0.25,0,3
0,1,0.4461538461538461,0.042324165915238965,1.0,0.10137399878833725,0.0,0.05541958196467764,0.38636363636363646,0.5833333333333333,0,2
0,1,0.2153846153846154,0.01882326420198377,1.0,0.05217915203689881,0.0,0.05175227209120771,0.5075757575757576,0.25,0,2
0,1,0.3538461538461539,0.1748760144274121,1.0,0.09861662923454377,0.02187942743086009,0.0546437567205291,0.4242424242424243,0.5833333333333333,0,2
0,1,0.19999999999999996,0.09687781785392244,1.0,0.06383956514026168,0.005759259655398813,0.17752051142305825,0.3257575757575759,0.25,0,2
0,1,0.1076923076923077,0.06853020739404869,1.0,0.030422107155169815,0.035344247404630776,0.0018707007026175081,0.31060606060606055,0.5833333333333333,0,2
0,1,0.015384615384615385,0.03775924256086566,1.0,0.06614942278662352,0.0,0.09271988098219153,0.4242424242424243,0.5833333333333333,0,3
0,1,0.13846153846153847,0.0994702434625789,0.3333333333333333,0.0561080187305657,0.05088388180682786,0.013200518493423088,0.40909090909090917,0.5833333333333333,2,3
0,2,0.27692307692307694,0.08893146979260594,1.0,0.06949655747197613,0.008227513793426875,0.03227577368940476,0.5833333333333335,0.375,0,0
0,1,0.12307692307692308,0.08059062218214608,1.0,0.1230507124376178,0.044463376867851324,0.04882720322879995,0.643939393939394,0.5833333333333333,2,3
0,2,0.19999999999999996,0.12871956717763752,1.0,0.18329913677396467,0.2978359993220529,0.24131803384937178,0.643939393939394,0.5833333333333333,2,3
0,2,0.046153846153846156,0.10978358881875563,1.0,0.022636671877039664,0.0,0.03359719542193876,0.5833333333333335,0.5833333333333333,0,2
0,2,0.36923076923076925,0.19724977457168621,1.0,0.06614942278662352,0.0,0.0,0.25757575757575757,0.5833333333333333,0,2
0,2,0.16923076923076924,0.042887736699729506,1.0,0.025983806562392266,0.0,0.030790555170940804,0.4545454545454546,0.5833333333333333,0,2
0,1,0.4461538461538461,0.3035955816050496,0.0,0.0628022881012709,0.01731389775174958,0.017516387043556396,0.38636363636363646,0.5833333333333333,0,3
0,2,0.2923076923076924,0.05139765554553652,1.0,0.03429507669959132,0.0,0.01885106571020342,0.4696969696969697,0.4583333333333333,0,2
0,1,0.13846153846153847,0.09428539224526603,1.0,0.04956437042070136,0.0180923028317457,0.0,0.3484848484848486,0.5833333333333333,0,2
0,1,0.06153846153846154,0.05832957619477008,1.0,0.046440154905393244,0.0,0.11715079026057242,0.1287878787878789,0.75,0,0
0,1,0.07692307692307693,0.11491208295761948,1.0,0.038239340212810835,0.0,0.0728817628776385,0.16666666666666674,0.5833333333333333,0,2
0,1,0.18461538461538463,0.09253832281334537,1.0,0.02765737390506857,0.008056134681109793,0.057097615224852336,0.31060606060606055,0.41666666666666663,0,2
0,2,0.03076923076923077,0.0665013525698828,1.0,0.028232411644012145,0.015138625379905452,0.0,0.31060606060606055,0.5833333333333333,0,2
0,1,0.24615384615384617,0.2556357078449053,1.0,0.036025210618450085,0.0,0.0274318372637688,0.2727272727272727,0.5833333333333333,0,2
0,1,0.12307692307692308,0.08656447249774571,1.0,0.022686544183851416,0.0,0.014008602277246682,0.31060606060606055,0.5833333333333333,0,2
0,1,0.3076923076923077,0.16292831379621278,0.0,0.02096310453436336,0.004504316976487412,0.0,0.5227272727272727,0.25,0,2
0,2,0.18461538461538463,0.19043056807935074,1.0,0.06213286116420039,0.0,0.1797604913903578,0.49242424242424243,0.5,0,2
0,1,0.1076923076923077,0.09096032461677186,1.0,0.04271947998915529,0.006301288264109775,0.037173179749296646,0.303030303030303,0.5833333333333333,0,3
0,1,0.1076923076923077,0.14371055004508568,1.0,0.020525634030987772,0.018417947827689535,0.0,0.26515151515151514,0.5833333333333333,0,2
0,1,0.46153846153846156,0.15098061316501352,0.0,0.03468635674430903,0.0,0.0,0.39393939393939403,0.5833333333333333,1,3
0,1,0.3076923076923077,0.10290802524797113,1.0,0.07953796152803393,0.06797571896129284,0.07562639013684103,0.4772727272727273,0.5833333333333333,0,3
0,2,0.3846153846153846,0.08408476104598736,1.0,0.06614942278662352,0.0366124363807496,0.26528760182061895,0.7196969696969697,0.7916666666666666,0,3
0,1,0.4461538461538461,0.40306582506762856,1.0,0.14313352054973344,0.0017109937684810532,0.020594794443871616,0.46212121212121215,0.5833333333333333,0,3
0,1,0.07692307692307693,0.06351442741208296,1.0,0.046894026368727054,0.03035952589774517,0.08538526123525167,0.3787878787878789,0.5833333333333333,0,0
0,1,0.16923076923076924,0.12178764652840399,1.0,0.03937234530380268,0.015632276207511064,0.06561166021004876,0.31060606060606055,0.5833333333333333,1,2
0,1,0.16923076923076924,0.10634580703336341,1.0,0.041045912646478985,0.0,0.026076242101076758,0.31060606060606055,0.5833333333333333,0,2
0,2,0.32307692307692304,0.09603246167718668,1.0,0.036025210618450085,0.0,0.030980571226561,0.49242424242424243,0.5,4,2
0,1,0.18461538461538463,0.2024346257889991,1.0,0.052091457108142586,0.020932440593236654,0.0,0.5681818181818183,0.5833333333333333,2,3
0,2,0.3076923076923077,0.09096032461677186,1.0,0.09292650026944435,0.042553112715293474,0.024826997009824863,0.6212121212121213,0.25,0,3
0,2,0.18461538461538463,0.08752254283137964,1.0,0.04019808343067917,0.0,0.03843936425635965,0.4696969696969697,0.3333333333333333,0,2
0,2,0.06153846153846154,0.09096032461677186,1.0,0.16488989600452536,0.10292817215908064,0.005744818748250821,0.5681818181818183,0.5833333333333333,0,2
0,2,0.3076923076923077,0.36536293958521193,0.0,0.6485508580379766,0.16232785984265705,0.045004492627671644,0.7272727272727273,0.5833333333333333,2,3
0,2,0.36923076923076925,0.3619251577998197,0.0,0.0628022881012709,0.02220013591852787,0.15210210785252398,0.5303030303030303,0.5833333333333333,0,3
0,1,0.12307692307692308,0.10465509467989179,1.0,0.0561080187305657,0.023957779690217652,0.0,0.5151515151515151,0.5833333333333333,0,3
0,1,0.07692307692307693,0.12353471596032464,0.3333333333333333,0.07953796152803393,0.02206059728459135,0.00383316884915082,0.5454545454545454,0.5833333333333333,0,3
0,1,0.13846153846153847,0.09772317403065825,1.0,0.18329913677396467,0.0020714411477710847,0.005018780656660137,0.6060606060606062,0.4583333333333333,0,3
0,1,0.23076923076923084,0.09253832281334537,1.0,0.04271947998915529,0.0,0.11538673422793089,0.49242424242424243,0.20833333333333331,0,2
0,1,0.13846153846153847,0.11316501352569883,1.0,0.22980422609225376,0.13492826430723512,0.0,0.446969696969697,0.5833333333333333,1,3
0,1,0.1076923076923077,0.053144724977457175,1.0,0.07030991120051681,0.11600934316466383,0.0590019001605562,0.5,0.25,2,3
0,1,0.16923076923076924,0.12009693417493236,1.0,0.09962076964014956,0.0042444098157530565,0.0028956090088232264,0.5075757575757576,0.8333333333333333,0,3
0,1,0.476923076923077,0.08921325518485121,1.0,0.036025210618450085,0.023448414311266597,0.015361693352384041,0.40909090909090917,0.5833333333333333,1,3
